Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,total,n_edu_baixa,n_edu_mitja,n_edu_alta,pct_edu_baixa,pct_edu_mitja,pct_edu_alta
2016,10,Sant Martí,73,la Verneda i la Pau,24541,8514,12883,3144,0.34692962796952037,0.5249582331608329,0.1281121388696467
2017,1,Ciutat Vella,1,el Raval,40754,13594,17138,10022,0.33356234970800414,0.42052313883299797,0.2459145114589979
2017,1,Ciutat Vella,2,el Barri Gòtic,14669,2827,6108,5734,0.1927193401049833,0.41638830186106757,0.39089235803394917
2017,1,Ciutat Vella,3,la Barceloneta,13606,3665,6178,3763,0.269366455975305,0.4540643833602822,0.2765691606644128
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20309,4082,8055,8172,0.2009946329213649,0.3966221872076419,0.40238317987099315
2017,2,Eixample,5,el Fort Pienc,27801,4209,12846,10746,0.15139743174705947,0.46206970972267186,0.3865328585302687
2017,2,Eixample,6,la Sagrada Família,45338,7691,21065,16582,0.16963694913758878,0.4646212889849574,0.3657417618774538
2017,2,Eixample,7,la Dreta de l'Eixample,37927,3551,14959,19417,0.09362723126005221,0.3944155878397975,0.5119571809001503
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37005,3973,15553,17479,0.10736386974733145,0.42029455478989325,0.4723415754627753
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,51007,6927,22710,21370,0.13580488952496717,0.44523300723430115,0.4189621032407317
2017,2,Eixample,10,Sant Antoni,33746,6194,15485,12067,0.18354767972500444,0.45886919931251113,0.35758312096248446
2017,3,Sants-Montjuïc,11,el Poble-sec,34838,9652,16208,8978,0.27705379183650036,0.46523910672254437,0.25770710144095527
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,971,477,441,53,0.49124613800205974,0.45417095777548916,0.05458290422245108
2017,3,Sants-Montjuïc,13,la Marina de Port,25525,8507,13263,3755,0.333281096963761,0.5196082272282077,0.14711067580803133
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,9106,2018,4341,2747,0.22161212387436854,0.4767186470459038,0.30166922907972765
2017,3,Sants-Montjuïc,15,Hostafrancs,13873,3203,6483,4187,0.2308801268651337,0.46731060333020974,0.30180926980465655
2017,3,Sants-Montjuïc,16,la Bordeta,16024,3977,8321,3726,0.24819021467798302,0.519283574638043,0.23252621068397403
2017,3,Sants-Montjuïc,17,Sants - Badal,20999,5486,10233,5280,0.2612505357397971,0.48730891947235583,0.25144054478784705
2017,3,Sants-Montjuïc,18,Sants,35703,7389,16862,11452,0.206957398537938,0.4722852421365151,0.3207573593255469
2017,4,Les Corts,19,les Corts,39672,5124,17626,16922,0.12915910465819722,0.4442932042750555,0.42654769106674734
2017,4,Les Corts,20,la Maternitat i Sant Ramon,20618,3410,9337,7871,0.16538946551556893,0.45285672713163255,0.3817538073527985
2017,4,Les Corts,21,Pedralbes,9727,603,3969,5155,0.061992392310064766,0.4080394777423666,0.5299681299475686
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3655,413,1688,1554,0.11299589603283174,0.4618331053351573,0.42517099863201097
2017,5,Sarrià-Sant Gervasi,23,Sarrià,19736,1666,8019,10051,0.08441426834211593,0.4063133360356709,0.5092723956222133
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,13219,702,5468,7049,0.05310537862168092,0.41364702322414704,0.533247598154172
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,20964,1454,8975,10535,0.06935699294027857,0.4281148635756535,0.5025281434840679
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,39320,2476,16358,20486,0.062970498474059,0.41602238046795526,0.5210071210579857
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,24540,1726,10587,12227,0.07033414832925836,0.4314180929095355,0.4982477587612062
2017,6,Gràcia,28,Vallcarca i els Penitents,13302,1844,6190,5268,0.13862577056081793,0.46534355735979555,0.3960306720793866
2017,6,Gràcia,29,el Coll,6270,1228,3160,1882,0.19585326953748006,0.5039872408293461,0.30015948963317385
2017,6,Gràcia,30,la Salut,11302,1553,5190,4559,0.13740930808706422,0.45921075915767123,0.40337993275526457
2017,6,Gràcia,31,la Vila de Gràcia,44058,6426,18046,19586,0.14585319351763584,0.409596441054973,0.4445503654273912
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,29808,4155,13657,11996,0.13939210950080516,0.4581655931293612,0.4024422973698336
2017,7,Horta-Guinardó,33,el Baix Guinardó,22421,4169,11156,7096,0.18594175103697427,0.497569243120289,0.3164890058427367
2017,7,Horta-Guinardó,34,Can Baró,7771,1826,3899,2046,0.23497619354008492,0.5017372281559644,0.2632865783039506
2017,7,Horta-Guinardó,35,el Guinardó,31191,5956,16073,9162,0.1909525183546536,0.515308903209259,0.2937385784360873
2017,7,Horta-Guinardó,36,la Font d'en Fargues,7834,1344,4065,2425,0.17155986724534084,0.5188920091907072,0.309548123563952
2017,7,Horta-Guinardó,37,el Carmel,26689,9010,14312,3367,0.33759226647682566,0.5362508898797257,0.12615684364344862
2017,7,Horta-Guinardó,38,la Teixonera,9922,2990,5280,1652,0.3013505341664987,0.532150776053215,0.16649868978028623
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,5854,1703,3006,1145,0.29091219678852065,0.5134950461223096,0.1955927570891698
2017,7,Horta-Guinardó,40,Montbau,4448,1185,2189,1074,0.2664118705035971,0.4921312949640288,0.2414568345323741
2017,7,Horta-Guinardó,41,la Vall d'Hebron,4940,1018,2424,1498,0.20607287449392714,0.49068825910931174,0.3032388663967611
2017,7,Horta-Guinardó,42,la Clota,513,116,247,150,0.22612085769980506,0.48148148148148145,0.29239766081871343
2017,7,Horta-Guinardó,43,Horta,22871,6049,11583,5239,0.2644834069345459,0.5064492151633072,0.22906737790214682
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,22017,5547,11649,4821,0.25194168142798745,0.5290911568333561,0.2189671617386565
2017,8,Nou Barris,45,Porta,21431,6723,11113,3595,0.31370444682935933,0.5185478979049041,0.16774765526573654
2017,8,Nou Barris,46,el Turó de la Peira,13044,4446,6765,1833,0.3408463661453542,0.5186292548298068,0.140524379024839
2017,8,Nou Barris,47,Can Peguera,1898,761,967,170,0.40094836670179135,0.5094836670179136,0.08956796628029505
2017,8,Nou Barris,48,la Guineueta,13001,3778,6931,2292,0.2905930313052842,0.5331128374740405,0.17629413122067533
2017,8,Nou Barris,49,Canyelles,5904,2148,3069,687,0.3638211382113821,0.5198170731707317,0.11636178861788618
2017,8,Nou Barris,50,les Roquetes,12894,5063,6680,1151,0.3926632542267721,0.5180704203505506,0.08926632542267722
2017,8,Nou Barris,51,Verdun,10469,3823,5468,1178,0.3651733689941733,0.5223039449804184,0.11252268602540835
2017,8,Nou Barris,52,la Prosperitat,22474,7963,11845,2666,0.3543205481890184,0.5270534840259856,0.118625967784996
2017,8,Nou Barris,53,la Trinitat Nova,6002,2378,3166,458,0.3962012662445851,0.5274908363878708,0.07630789736754415
2017,8,Nou Barris,54,Torre Baró,2204,943,1063,198,0.4278584392014519,0.4823049001814882,0.08983666061705989
2017,8,Nou Barris,55,Ciutat Meridiana,8373,3566,4248,559,0.4258927505075839,0.5073450376209244,0.0667622118714917
2017,8,Nou Barris,56,Vallbona,1081,468,518,95,0.43293246993524515,0.4791859389454209,0.08788159111933395
2017,9,Sant Andreu,57,la Trinitat Vella,8089,3191,4124,774,0.39448633947335887,0.5098281617010756,0.09568549882556558
2017,9,Sant Andreu,58,Baró de Viver,2022,837,1064,121,0.413946587537092,0.5262116716122651,0.05984174085064293
2017,9,Sant Andreu,59,el Bon Pastor,10015,3387,5321,1307,0.3381927109335996,0.53130304543185225,0.13050424363454818
2017,9,Sant Andreu,60,Sant Andreu,48262,10770,25708,11784,0.2231569350627823,0.5326758111972152,0.24416725374000248
2017,9,Sant Andreu,61,la Sagrera,25076,5824,13380,5872,0.23225394799808582,0.5335779231137342,0.23416812888817992
2017,9,Sant Andreu,62,el Congrés i els Indians,12047,2702,6392,2953,0.22428820453224868,0.5305885282642981,0.24512326720345315
2017,9,Sant Andreu,63,Navas,19099,4124,10135,4840,0.21592753547306143,0.5306560552908529,0.25341640923608566
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,33359,6702,16689,9968,0.2009053029167541,0.5002847807188465,0.2988099163643994
2017,10,Sant Martí,65,el Clot,23060,4834,12111,6115,0.20962705984388552,0.5251951431049436,0.26517779705117084
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13042,2396,6117,4529,0.18371415427081736,0.4690231559576752,0.3472626897715074
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,7581,548,2926,4107,0.07228597810315261,0.38596491228070173,0.5417491096161456
2017,10,Sant Martí,68,el Poblenou,27751,5427,13201,9123,0.1955605203416093,0.47569456956506073,0.32874491009332996
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10653,1660,4640,4353,0.15582465033323947,0.4355580587627898,0.4086172909039707
2017,10,Sant Martí,70,el Besòs i el Maresme,19130,7428,9534,2168,0.3882906429691584,0.49837950862519603,0.11332984840564558
2017,10,Sant Martí,71,Provençals del Poblenou,17189,4149,8953,4087,0.2413752981557973,0.5208563616266216,0.237768340217581
2017,10,Sant Martí,72,Sant Martí de Provençals,22423,6300,11848,4275,0.2809615127324622,0.5283860321990813,0.1906524550684565
2017,10,Sant Martí,73,la Verneda i la Pau,24565,8138,13121,3306,0.33128434764909426,0.5341339303887646,0.13458172196214127
2018,1,Ciutat Vella,1,el Raval,40419,12553,17297,10569,0.31057176080556176,0.42794230436181,0.2614859348326282
2018,1,Ciutat Vella,2,el Barri Gòtic,15444,3135,6395,5914,0.202991452991453,0.4140766640766641,0.3829318829318829
2018,1,Ciutat Vella,3,la Barceloneta,13421,3431,6103,3887,0.2556441397809403,0.4547351166083004,0.28962074361075923
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20049,3884,7921,8244,0.19372537283655045,0.395082048979999,0.41119257818345056
2018,2,Eixample,5,el Fort Pienc,27845,4034,12795,11016,0.144873406356617,0.4595079906625965,0.3956186029807865
2018,2,Eixample,6,la Sagrada Família,45416,7210,20953,17253,0.15875462392108508,0.4613572309318302,0.37988814514708474
2018,2,Eixample,7,la Dreta de l'Eixample,37727,3320,14783,19624,0.08800063614917698,0.3918413868052058,0.5201579770456172
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37095,3725,15433,17937,0.10041784607089904,0.4160398975603181,0.48354225636878284
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,50989,6510,22411,22068,0.12767459648159407,0.43952617231167507,0.43279923120673086
2018,2,Eixample,10,Sant Antoni,33714,5769,15537,12408,0.17111585691404163,0.4608471258231002,0.36803701726285815
2018,3,Sants-Montjuïc,11,el Poble-sec,34460,8967,16039,9454,0.2602147417295415,0.46543818920487523,0.27434706906558326
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,981,457,463,61,0.4658511722731906,0.47196738022426094,0.06218144750254842
2018,3,Sants-Montjuïc,13,la Marina de Port,25677,8244,13436,3997,0.32106554504030843,0.5232698523970869,0.15566460256260467
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,9061,1882,4380,2799,0.20770334400176582,0.4833903542655336,0.30890630173270056
2018,3,Sants-Montjuïc,15,Hostafrancs,13893,3036,6447,4410,0.21852731591448932,0.4640466421939106,0.31742604189160006
2018,3,Sants-Montjuïc,16,la Bordeta,16257,3882,8440,3935,0.23878944454696438,0.5191609768099895,0.24204957864304608
2018,3,Sants-Montjuïc,17,Sants - Badal,20964,5167,10254,5543,0.24647013928639572,0.4891242129364625,0.26440564777714176
2018,3,Sants-Montjuïc,18,Sants,35827,7018,16933,11876,0.19588578446423088,0.4726323722332319,0.3314818433025372
2018,4,Les Corts,19,les Corts,39656,4789,17472,17395,0.12076356667339117,0.44058906596731895,0.4386473673592899
2018,4,Les Corts,20,la Maternitat i Sant Ramon,20586,3273,9213,8100,0.15899154765374526,0.44753716117749925,0.39347129116875545
2018,4,Les Corts,21,Pedralbes,9693,590,3884,5219,0.06086866811100795,0.4007015371917879,0.5384297946972042
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3663,398,1674,1591,0.10865410865410866,0.457002457002457,0.43434343434343436
2018,5,Sarrià-Sant Gervasi,23,Sarrià,19763,1608,7924,10231,0.0813641653595102,0.4009512725800739,0.5176845620604159
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,13204,636,5395,7173,0.048167222053923056,0.40858830657376555,0.5432444713723115
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,20953,1330,8856,10767,0.06347539731780652,0.4226602395838305,0.513864363098363
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,39360,2301,16216,20843,0.05846036585365854,0.4119918699186992,0.5295477642276423
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,24602,1632,10471,12499,0.06633607023819202,0.4256158035932038,0.5080481261686042
2018,6,Gràcia,28,Vallcarca i els Penitents,13426,1747,6230,5449,0.13012066140324743,0.4640250260688217,0.40585431252793086
2018,6,Gràcia,29,el Coll,6315,1201,3148,1966,0.19018210609659542,0.4984956452889945,0.31132224861441016
2018,6,Gràcia,30,la Salut,11335,1502,5163,4670,0.1325099250110278,0.45549183943537713,0.41199823555359505
2018,6,Gràcia,31,la Vila de Gràcia,43694,5985,17768,19941,0.13697532842037807,0.40664622144916923,0.4563784501304527
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,29982,3917,13634,12431,0.130645053698886,0.4547395103728904,0.4146154359282236
2018,7,Horta-Guinardó,33,el Baix Guinardó,22516,4000,11181,7335,0.17765144785930007,0.49658020962870847,0.3257683425119915
2018,7,Horta-Guinardó,34,Can Baró,7810,1729,3888,2193,0.22138284250960308,0.4978233034571063,0.28079385403329066
2018,7,Horta-Guinardó,35,el Guinardó,31580,5645,16316,9619,0.17875237492083598,0.5166561114629512,0.3045915136162128
2018,7,Horta-Guinardó,36,la Font d'en Fargues,7895,1265,4094,2536,0.16022799240025332,0.518556048131729,0.32121595946801773
2018,7,Horta-Guinardó,37,el Carmel,26932,8665,14603,3664,0.32173622456557255,0.5422174365067578,0.13604633892766968
2018,7,Horta-Guinardó,38,la Teixonera,9941,2833,5308,1800,0.28498139020219293,0.5339503068101801,0.181068302987627
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,6002,1670,3116,1216,0.2782405864711763,0.5191602799066978,0.20259913362212595
2018,7,Horta-Guinardó,40,Montbau,4425,1105,2208,1112,0.2497175141242938,0.49898305084745764,0.2512994350282486
2018,7,Horta-Guinardó,41,la Vall d'Hebron,4925,977,2447,1501,0.1983756345177665,0.4968527918781726,0.30477157360406093
2018,7,Horta-Guinardó,42,la Clota,549,113,275,161,0.2058287795992714,0.5009107468123861,0.29326047358834245
2018,7,Horta-Guinardó,43,Horta,22912,5795,11692,5425,0.25292423184357543,0.510300279329609,0.23677548882681565
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,22087,5322,11746,5019,0.2409562185901209,0.5318060397518902,0.22723774165798885
2018,8,Nou Barris,45,Porta,21843,6527,11461,3855,0.298814265439729,0.5246989882342169,0.1764867463260541
2018,8,Nou Barris,46,el Turó de la Peira,13066,4192,6916,1958,0.3208326955456911,0.5293127200367366,0.14985458441757232
2018,8,Nou Barris,47,Can Peguera,1885,725,981,179,0.38461538461538464,0.5204244031830239,0.09496021220159151
2018,8,Nou Barris,48,la Guineueta,13064,3657,7010,2397,0.27992957746478875,0.536589099816289,0.18348132271892223
2018,8,Nou Barris,49,Canyelles,5930,2077,3120,733,0.3502529510961214,0.5261382799325464,0.1236087689713322
2018,8,Nou Barris,50,les Roquetes,12988,4936,6838,1214,0.380043116723129,0.5264859870649831,0.0934708962118879
2018,8,Nou Barris,51,Verdun,10545,3655,5641,1249,0.34660976766239926,0.534945471787577,0.1184447605500237
2018,8,Nou Barris,52,la Prosperitat,22601,7654,12162,2785,0.33865758152294145,0.5381177823990089,0.12322463607804965
2018,8,Nou Barris,53,la Trinitat Nova,6085,2303,3266,516,0.37847165160230073,0.5367296631059983,0.0847986852917009
2018,8,Nou Barris,54,Torre Baró,2233,924,1112,197,0.41379310344827586,0.4979847738468428,0.08822212270488132
2018,8,Nou Barris,55,Ciutat Meridiana,8580,3495,4459,626,0.40734265734265734,0.5196969696969697,0.07296037296037296
2018,8,Nou Barris,56,Vallbona,1087,457,529,101,0.4204231830726771,0.48666053357865685,0.09291628334866606
2018,9,Sant Andreu,57,la Trinitat Vella,8094,3089,4190,815,0.38164072152211514,0.517667407956511,0.10069187052137386
2018,9,Sant Andreu,58,Baró de Viver,2030,809,1085,136,0.3985221674876847,0.5344827586206896,0.06699507389162561
2018,9,Sant Andreu,59,el Bon Pastor,10139,3260,5491,1388,0.32153072295098134,0.5415721471545517,0.13689712989446692
2018,9,Sant Andreu,60,Sant Andreu,48684,10323,25978,12383,0.21204091693369484,0.5336044696409498,0.25435461342535537
2018,9,Sant Andreu,61,la Sagrera,25226,5584,13504,6138,0.22135891540474115,0.5353207008641877,0.24332038373107112
2018,9,Sant Andreu,62,el Congrés i els Indians,12115,2540,6458,3117,0.20965744944283946,0.5330581923235659,0.2572843582335947
2018,9,Sant Andreu,63,Navas,19083,3891,10094,5098,0.2038987580569093,0.5289524707855159,0.2671487711575748
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,33471,6336,16736,10399,0.189298198440441,0.5000149383048011,0.31068686325475786
2018,10,Sant Martí,65,el Clot,23076,4573,12084,6419,0.19817126018374068,0.5236609464378575,0.2781677933784018
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13219,2357,6177,4685,0.178303956426356,0.46728194265829487,0.35441410091534914
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,7594,510,2959,4125,0.06715828285488544,0.3896497234658941,0.5431919936792204
2018,10,Sant Martí,68,el Poblenou,27767,5060,13187,9520,0.18223070551373932,0.47491626751179455,0.34285302697446607
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10662,1592,4676,4394,0.14931532545488652,0.4385668730069405,0.41211780153817296
2018,10,Sant Martí,70,el Besòs i el Maresme,19601,7324,9937,2340,0.37365440538748024,0.5069639304117137,0.11938166420080608
2018,10,Sant Martí,71,Provençals del Poblenou,17273,3933,9011,4329,0.22769640479360853,0.5216812366120535,0.25062235859433796
2018,10,Sant Martí,72,Sant Martí de Provençals,22354,6054,11868,4432,0.2708240135993558,0.5309116936566163,0.1982642927440279
2018,10,Sant Martí,73,la Verneda i la Pau,24594,7859,13250,3485,0.3195494836138896,0.538749288444336,0.14170122794177442
2019,1,Ciutat Vella,1,el Raval,41084,12005,17916,11163,0.2922062116639081,0.4360821731087528,0.2717116152273391
2019,1,Ciutat Vella,2,el Barri Gòtic,17469,3696,7359,6414,0.21157478962733986,0.42126051863300706,0.3671646917396531
2019,1,Ciutat Vella,3,la Barceloneta,13766,3289,6287,4190,0.23892198169402876,0.45670492517797473,0.3043730931279965
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20613,3732,8156,8725,0.18105079318876438,0.39567263377480233,0.42327657303643335
2019,2,Eixample,5,el Fort Pienc,28298,3961,12873,11464,0.13997455650576013,0.45490847409710933,0.40511696939713054
2019,2,Eixample,6,la Sagrada Família,45531,6761,20802,17968,0.14849223605894885,0.45687553534954206,0.3946322285915091
2019,2,Eixample,7,la Dreta de l'Eixample,37964,3192,14614,20158,0.08407965440944053,0.38494363080813404,0.5309767147824255
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37515,3535,15351,18629,0.09422897507663601,0.40919632147141144,0.49657470345195254
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,51197,6136,22115,22946,0.11985077250620153,0.431958903842022,0.44819032365177647
2019,2,Eixample,10,Sant Antoni,33792,5479,15381,12932,0.1621389678030303,0.4551669034090909,0.3826941287878788
2019,3,Sants-Montjuïc,11,el Poble-sec,34973,8496,16369,10108,0.24293026048666114,0.4680467789437566,0.28902296056958227
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1008,447,490,71,0.44345238095238093,0.4861111111111111,0.07043650793650794
2019,3,Sants-Montjuïc,13,la Marina de Port,25971,7922,13727,4322,0.30503253629047783,0.5285510762003773,0.1664163875091448
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,9114,1824,4346,2944,0.20013166556945358,0.47684880403774416,0.3230195303928023
2019,3,Sants-Montjuïc,15,Hostafrancs,14016,2835,6555,4626,0.20226883561643835,0.4676797945205479,0.3300513698630137
2019,3,Sants-Montjuïc,16,la Bordeta,16690,3771,8593,4326,0.22594367884961056,0.5148591971240264,0.2591971240263631
2019,3,Sants-Montjuïc,17,Sants - Badal,21244,4943,10416,5885,0.23267746187158728,0.4903031444172472,0.2770193937111655
2019,3,Sants-Montjuïc,18,Sants,36575,6970,17180,12425,0.19056732740943266,0.46971975393028026,0.3397129186602871
2019,4,Les Corts,19,les Corts,39888,4583,17282,18023,0.11489671079021259,0.4332631367829924,0.45184015242679504
2019,4,Les Corts,20,la Maternitat i Sant Ramon,20508,3064,9108,8336,0.14940511020089722,0.4441193680514921,0.4064755217476107
2019,4,Les Corts,21,Pedralbes,9607,582,3766,5259,0.060580826480691165,0.39200582908296033,0.5474133444363485
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3677,392,1652,1633,0.10660864835463693,0.44927930378025566,0.44411204786510744
2019,5,Sarrià-Sant Gervasi,23,Sarrià,19694,1530,7719,10445,0.07768863613283233,0.39194678582309334,0.5303645780440743
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,13142,611,5236,7295,0.046492162532339065,0.3984172880840055,0.5550905493836554
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,21038,1307,8640,11091,0.0621256773457553,0.4106854263713281,0.5271888962829167
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,39272,2131,15893,21248,0.054262578936646974,0.40469036463638214,0.5410470564269708
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,24691,1522,10285,12884,0.061641893807460206,0.41654853995382934,0.5218095662387104
2019,6,Gràcia,28,Vallcarca i els Penitents,13474,1649,6148,5677,0.12238385037850676,0.45628618079263766,0.4213299688288556
2019,6,Gràcia,29,el Coll,6361,1153,3162,2046,0.1812608080490489,0.4970916522559346,0.3216475396950165
2019,6,Gràcia,30,la Salut,11399,1422,5154,4823,0.1247477848934117,0.45214492499342046,0.42310729011316783
2019,6,Gràcia,31,la Vila de Gràcia,43813,5525,17572,20716,0.1261041243466551,0.4010681761121128,0.47282769954123205
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,30369,3825,13627,12917,0.12595080509730316,0.44871414929698045,0.42533504560571633
2019,7,Horta-Guinardó,33,el Baix Guinardó,22598,3809,11156,7633,0.16855473935746526,0.49367200637224534,0.3377732542702894
2019,7,Horta-Guinardó,34,Can Baró,7921,1641,3956,2324,0.20717081176619115,0.4994318899128898,0.2933972983209191
2019,7,Horta-Guinardó,35,el Guinardó,31733,5361,16345,10027,0.1689408502190149,0.5150789399048309,0.31598020987615416
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7861,1205,4019,2637,0.1532883857015647,0.5112581096552602,0.3354535046431752
2019,7,Horta-Guinardó,37,el Carmel,27117,8343,14847,3927,0.3076667772983737,0.5475163181767895,0.1448169045248368
2019,7,Horta-Guinardó,38,la Teixonera,10023,2739,5422,1862,0.27327147560610593,0.5409558016561907,0.1857727227377033
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,6141,1594,3259,1288,0.25956684579058786,0.5306953264940564,0.20973782771535582
2019,7,Horta-Guinardó,40,Montbau,4424,1012,2244,1168,0.22875226039783003,0.5072332730560579,0.2640144665461121
2019,7,Horta-Guinardó,41,la Vall d'Hebron,4952,937,2476,1539,0.18921647819063006,0.5,0.31078352180936997
2019,7,Horta-Guinardó,42,la Clota,558,104,278,176,0.1863799283154122,0.4982078853046595,0.3154121863799283
2019,7,Horta-Guinardó,43,Horta,23263,5692,11863,5708,0.24468039375832867,0.509951425009672,0.2453681812319993
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,22162,5152,11773,5237,0.2324699936828806,0.5312246187167223,0.23630538760039707
2019,8,Nou Barris,45,Porta,22671,6480,12070,4121,0.28582770940849545,0.5323982179877377,0.18177407260376693
2019,8,Nou Barris,46,el Turó de la Peira,13170,4007,7035,2128,0.30425208807896736,0.5341685649202733,0.1615793470007593
2019,8,Nou Barris,47,Can Peguera,1879,694,994,191,0.36934539648749337,0.5290047897817989,0.10164981373070782
2019,8,Nou Barris,48,la Guineueta,13095,3519,7104,2472,0.26872852233676975,0.5424971363115693,0.18877434135166093
2019,8,Nou Barris,49,Canyelles,5898,2001,3125,772,0.3392675483214649,0.5298406239403187,0.13089182773821634
2019,8,Nou Barris,50,les Roquetes,13295,4840,7177,1278,0.3640466340729598,0.5398270026325687,0.0961263632944716
2019,8,Nou Barris,51,Verdun,10613,3489,5781,1343,0.32874776217846036,0.5447093187600113,0.12654291906152831
2019,8,Nou Barris,52,la Prosperitat,22751,7417,12372,2962,0.32600764801547183,0.5438002725154938,0.13019207946903433
2019,8,Nou Barris,53,la Trinitat Nova,6245,2247,3418,580,0.3598078462770216,0.5473178542834267,0.09287429943955164
2019,8,Nou Barris,54,Torre Baró,2262,915,1152,195,0.40450928381962864,0.5092838196286472,0.08620689655172414
2019,8,Nou Barris,55,Ciutat Meridiana,8711,3446,4572,693,0.39559178050740446,0.52485363333716,0.07955458615543566
2019,8,Nou Barris,56,Vallbona,1095,451,539,105,0.41187214611872147,0.4922374429223744,0.0958904109589041
2019,9,Sant Andreu,57,la Trinitat Vella,8244,3062,4320,862,0.37142163998059197,0.5240174672489083,0.10456089277049976
2019,9,Sant Andreu,58,Baró de Viver,2083,821,1117,145,0.3941430628900624,0.5362457993278925,0.06961113778204513
2019,9,Sant Andreu,59,el Bon Pastor,10405,3236,5691,1478,0.31100432484382506,0.5469485824123018,0.14204709274387314
2019,9,Sant Andreu,60,Sant Andreu,48655,9947,25791,12917,0.20443942040900215,0.530079128558216,0.2654814510327818
2019,9,Sant Andreu,61,la Sagrera,25270,5341,13451,6478,0.2113573407202216,0.5322912544519193,0.2563514048278591
2019,9,Sant Andreu,62,el Congrés i els Indians,12370,2410,6597,3363,0.1948261924009701,0.533306386418755,0.27186742118027485
2019,9,Sant Andreu,63,Navas,19121,3721,10116,5284,0.19460279274096542,0.5290518278332723,0.27634537942576226
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,33872,6119,16795,10958,0.18065068493150685,0.4958372697213037,0.3235120453471894
2019,10,Sant Martí,65,el Clot,23087,4349,12023,6715,0.1883744098410361,0.5207692640880149,0.290856326070949
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13422,2271,6235,4916,0.16919982118909255,0.4645358366860379,0.36626434212486964
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,7605,502,2868,4235,0.06600920447074293,0.37712031558185405,0.556870479947403
2019,10,Sant Martí,68,el Poblenou,27871,4811,13000,10060,0.17261669836030283,0.4664346453302716,0.3609486563094256
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10651,1522,4600,4529,0.14289738052765,0.43188433010984884,0.42521828936250117
2019,10,Sant Martí,70,el Besòs i el Maresme,20505,7373,10533,2599,0.3595708363813704,0.5136795903438186,0.126749573274811
