Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,total_habitatges,n_fisica,n_juridica,n_public,n_comunitat,n_altres,n_no_consta,pct_fisica,pct_juridica,pct_public,pct_comunitat,pct_altres,pct_no_consta
2024,4,Les Corts,20,la Maternitat i Sant Ramon,11815,10560,1029,140,0,49,37,0.8937790943715616,0.08709267879813797,0.01184934405416843,0,0.004147270418958951,0.003131612357173085
2024,4,Les Corts,21,Pedralbes,6129,4836,1117,78,0,69,29,0.7890357317670093,0.18224832762277696,0.012726382770435633,0,0.011257953989231522,0.004731603850546582
2024,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3072,2780,256,4,0,11,21,0.9049479166666666,0.08333333333333333,0.0013020833333333333,0,0.0035807291666666665,0.0068359375
2024,5,Sarrià-Sant Gervasi,23,Sarrià,12911,10819,1875,64,0,98,55,0.837967624506235,0.14522500193633336,0.0049570133994268455,0,0.007590426767872357,0.004259933390132445
2024,5,Sarrià-Sant Gervasi,24,les Tres Torres,7079,5676,1301,31,0,45,26,0.8018081649950558,0.1837830202005933,0.004379149597400763,0,0.0063568300607430425,0.0036728351462070913
2024,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,12832,9989,2613,82,0,98,50,0.7784445137157108,0.20363154613466333,0.006390274314214464,0,0.00763715710723192,0.0038965087281795513
2024,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,25704,19981,5421,9,0,185,108,0.777349828820417,0.21090102707749767,3.5014005602240897e-4,0,0.007197323373793962,0.004201680672268907
2024,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,16590,13579,2756,21,0,150,84,0.8185051235684148,0.16612417118746234,0.0012658227848101266,0,0.009041591320072333,0.005063291139240506
2024,6,Gràcia,28,Vallcarca i els Penitents,9181,7765,1137,197,0,42,40,0.8457684348110228,0.12384271865809825,0.021457357586319573,0,0.004574665069164579,0.0043568238753948375
2024,6,Gràcia,29,el Coll,4028,3628,318,52,0,14,16,0.900695134061569,0.07894736842105263,0.012909632571996028,0,0.003475670307845084,0.003972194637537239
2024,6,Gràcia,30,la Salut,6999,6145,764,9,0,43,38,0.8779825689384197,0.10915845120731534,0.0012858979854264896,0,0.006143734819259894,0.005429347049578512
2024,6,Gràcia,31,la Vila de Gràcia,31797,26279,4876,84,0,303,255,0.8264616158757115,0.15334780010692833,0.002641758656477026,0,0.009529200868006417,0.008019624492876687
2024,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,18739,16357,2278,21,0,42,41,0.8728854261166551,0.12156465126207375,0.0011206574523720584,0,0.0022413149047441168,0.002187950264154971
2024,7,Horta-Guinardó,33,el Baix Guinardó,12626,11279,978,250,0,77,42,0.893315380959924,0.07745921115159195,0.01980041184856645,0,0.006098526849358466,0.003326469190559164
2024,7,Horta-Guinardó,34,Can Baró,4913,4534,272,46,0,20,41,0.9228577244046408,0.05536332179930796,0.009362914716059434,0,0.004070832485243233,0.008345206594748626
2024,7,Horta-Guinardó,35,el Guinardó,19211,17048,1926,49,0,87,101,0.8874082556868461,0.10025506220394566,0.0025506220394565615,0,0.004528655457810629,0.005257404611941075
2024,7,Horta-Guinardó,36,la Font d'en Fargues,5353,5080,235,20,0,6,12,0.9490005604334019,0.04390061647674201,0.0037362226788716607,0,0.0011208668036614981,0.0022417336073229962
2024,7,Horta-Guinardó,37,el Carmel,15565,14272,934,234,0,43,82,0.9169290073883714,0.06000642467073562,0.01503372952136203,0,0.0027626084163186637,0.005268230003212335
2024,7,Horta-Guinardó,38,la Teixonera,6048,5541,380,98,0,5,24,0.9161706349206349,0.06283068783068783,0.016203703703703703,0,8.267195767195767e-4,0.003968253968253968
2024,7,Horta-Guinardó,39,Sant Genís dels Agudells,3479,2775,601,50,0,34,19,0.7976430008623168,0.17275079045702788,0.014371945961483185,0,0.009772923253808566,0.0054613394653636104
2024,7,Horta-Guinardó,40,Montbau,2563,2478,38,7,0,35,5,0.9668357393679282,0.0148263753413968,0.0027311744049941474,0,0.013655872024970737,0.0019508388607101053
2024,7,Horta-Guinardó,41,la Vall d'Hebron,2657,2459,83,96,0,17,2,0.9254798645088446,0.0312382386149793,0.036130974783590515,0,0.00639819345126082,7.527286413248024e-4
2024,7,Horta-Guinardó,42,la Clota,522,394,81,41,0,5,1,0.7547892720306514,0.15517241379310345,0.07854406130268199,0,0.009578544061302681,0.0019157088122605363
2024,7,Horta-Guinardó,43,Horta,13609,12462,923,140,0,27,57,0.9157175398633257,0.06782276434712323,0.010287309868469395,0,0.0019839811889190975,0.0041884047321625395
2024,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12368,11520,750,15,0,46,37,0.9314359637774903,0.06064036222509703,0.0012128072445019404,0,0.003719275549805951,0.0029915912031047865
2024,8,Nou Barris,45,Porta,11558,10248,875,390,0,4,41,0.8866585914518083,0.07570513929745631,0.03374286208686624,0,3.460806367883717e-4,0.00354732652708081
2024,8,Nou Barris,46,el Turó de la Peira,7068,5587,1219,219,0,26,17,0.7904640633842671,0.17246745897000565,0.03098471986417657,0,0.0036785512167515563,0.0024052065647990947
2024,8,Nou Barris,47,Can Peguera,1047,212,100,734,0,1,0,0.20248328557784145,0.09551098376313276,0.7010506208213945,0,9.551098376313276e-4,0
2024,8,Nou Barris,48,la Guineueta,6801,6010,739,32,0,7,13,0.883693574474342,0.10866049110424937,0.004705190413174533,0,0.0010292604028819291,0.001911483605352154
2024,8,Nou Barris,49,Canyelles,2922,2833,17,47,0,4,21,0.9695414099931554,0.005817932922655715,0.016084873374401096,0,0.0013689253935660506,0.007186858316221766
2024,8,Nou Barris,50,les Roquetes,7139,6448,485,136,0,20,50,0.9032077321753748,0.06793668581033759,0.019050287155063735,0,0.0028015128169211374,0.007003782042302844
2024,8,Nou Barris,51,Verdun,5958,5442,259,222,0,15,20,0.9133937562940584,0.04347096341054045,0.03726082578046324,0,0.0025176233635448137,0.003356831151393085
2024,8,Nou Barris,52,la Prosperitat,12237,11416,497,216,0,33,75,0.9329083925798807,0.04061452970499305,0.017651385143417506,0,0.0026967393969110076,0.006128953174797744
2024,8,Nou Barris,53,la Trinitat Nova,3471,2871,116,464,0,8,12,0.8271391529818496,0.033419763756842406,0.13367905502736963,0,0.0023048112935753384,0.003457216940363008
2024,8,Nou Barris,54,Torre Baró,1737,1129,60,505,0,7,36,0.6499712147380541,0.03454231433506045,0.29073114565342545,0,0.004029936672423719,0.02072538860103627
2024,8,Nou Barris,55,Ciutat Meridiana,3959,3379,354,148,0,47,31,0.8534983581712554,0.08941651932306138,0.037383177570093455,0,0.01187168476888103,0.007830260166708765
2024,8,Nou Barris,56,Vallbona,842,584,32,215,0,1,10,0.6935866983372921,0.03800475059382423,0.25534441805225655,0,0.0011876484560570072,0.011876484560570071
2024,9,Sant Andreu,57,la Trinitat Vella,4372,3628,420,267,0,24,33,0.8298261665141812,0.09606587374199452,0.0610704483074108,0,0.0054894784995425435,0.007548032936870997
2024,9,Sant Andreu,58,Baró de Viver,1112,850,18,240,0,1,3,0.7643884892086331,0.01618705035971223,0.2158273381294964,0,8.992805755395684e-4,0.002697841726618705
2024,9,Sant Andreu,59,el Bon Pastor,5463,4373,318,749,0,8,15,0.8004759289767527,0.058209774848984076,0.13710415522606625,0,0.0014643968515467693,0.0027457440966501922
2024,9,Sant Andreu,60,Sant Andreu,29613,26840,1604,955,0,154,60,0.9063586938169047,0.05416540033093574,0.03224934994765812,0,0.005200418735015027,0.002026137169486374
2024,9,Sant Andreu,61,la Sagrera,13811,11259,2439,60,0,22,31,0.8152197523712983,0.1765983636231989,0.004344363188762581,0,0.0015929331692129461,0.002244587647527333
2024,9,Sant Andreu,62,el Congrés i els Indians,7117,6468,593,2,0,19,35,0.9088098918083463,0.08332162427989322,2.810172825628776e-4,0,0.0026696641843473373,0.004917802444850359
2024,9,Sant Andreu,63,Navas,10445,9482,737,162,0,34,30,0.9078027764480613,0.07056007659167066,0.015509813307802777,0,0.0032551460028721877,0.0028721876495931067
2024,10,Sant Martí,64,el Camp de l'Arpa del Clot,20187,17881,2078,42,0,74,112,0.8857680685589736,0.10293753405657106,0.0020805468866101945,0,0.003665725466884629,0.005548125030960519
2024,10,Sant Martí,65,el Clot,12618,11032,1333,105,0,112,36,0.8743065462038357,0.1056427326042162,0.008321445553970519,0,0.008876208590901886,0.0028530670470756064
2024,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,7864,6687,796,295,0,64,22,0.8503306205493387,0.10122075279755849,0.03751271617497457,0,0.008138351983723296,0.002797558494404883
2024,10,Sant Martí,67,la Vila Olímpica del Poblenou,4723,4195,428,70,0,18,12,0.8882066483167478,0.09062036840990896,0.01482108829134025,0,0.0038111369892017783,0.0025407579928011857
2024,10,Sant Martí,68,el Poblenou,17184,14874,1917,247,0,82,64,0.865572625698324,0.11155726256983241,0.014373836126629423,0,0.004771880819366853,0.0037243947858473
2024,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,6340,5518,618,183,0,5,16,0.8703470031545741,0.0974763406940063,0.02886435331230284,0,7.886435331230284e-4,0.002523659305993691
2024,10,Sant Martí,70,el Besòs i el Maresme,10060,8886,722,365,0,38,49,0.883300198807157,0.07176938369781312,0.03628230616302187,0,0.0037773359840954273,0.004870775347912525
2024,10,Sant Martí,71,Provençals del Poblenou,9410,8294,739,332,0,27,18,0.8814027630180659,0.07853347502656748,0.03528161530286929,0,0.002869287991498406,0.0019128586609989374
2024,10,Sant Martí,72,Sant Martí de Provençals,11820,11156,601,18,0,17,28,0.943824027072758,0.05084602368866328,0.0015228426395939086,0,0.0014382402707275805,0.0023688663282571912
2024,10,Sant Martí,73,la Verneda i la Pau,13610,12523,748,282,0,19,38,0.9201322556943424,0.054959588537839825,0.020720058780308595,0,0.0013960323291697281,0.0027920646583394562
